id,module,source,type,member,kind,static,signature,owner,runtime_features,profiles,environments,status,owner_beads,test_owner_beads,diagnostic_policies,tests,rule_id,notes
hxc-stdlib-api-v1:5bebdb03b0962739e5db4ac410ce04fe7e056aa1ecd04dd5a6aa0034634edc13,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationStreamingmedia,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:5c2701637489e151ecf8b58372ca4240e1c4fe117e71de2d928205cbe4a5a42b,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationToolbook,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:c88d1a2c2adbb4ee606e60dc3a5e0c83a6f035a210fe0fe64f609893485c438d,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVda,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:baacfdacc361e176c24f9b2a6fcb200b9421f8232b397cc610dd40b92795a58f,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndFdf,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:6dc3a0fe17b9d43a3ec627b1234f5703c861278d3d82e6cecfabe12ea60a0e8a,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndHpHpgl,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:e7e1b557efbc1524976244a6e03d1eb17f644bb8879fda0c3a9aaac7d9f0759d,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndHpPcl,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:ee2d51b0e4e560845b43f82a891d7698f4cc9e995b1f9e995d0853e6b6779bbd,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndMsPkiCertstore,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:ec8f26dcb632044d1121297504517b48eac8bec0221e8b81bb04538ff0e19a3e,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndMsPkiPko,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:ce7408dba64f1fc6fd7a90ee0ae315cd35fc794f5fd225015a78b64b04f5bd75,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndMsPkiSeccat,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:2e0431e1ada46783a2c4b8dc258a0c04391147aabcdc72e458c1e8e40a716ac9,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndMsPowerpoint,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:304442f4abe09593b57cb60e9ab7b67031e203742e3cfd8f401de128791f4f86,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndMsProject,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:36d7b6ec957f66b8d1431b6403003cdd8d623a749c8f01ea374797be3a1b6fe2,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndNokiaConfigurationMessage,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:254d3ad48b3bdb76a4114b9a79ef6c5607c3bc0b53b3450708a505f3f920c342,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndRnRealmedia,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:aad4d9ca983ebbfaf89a102c5f0de4c4d3285dbe4eee022b7e081c91581586c9,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndRnRealplayer,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:65427d7796680a09e5037f86dd926cd16077e41b8d95071598886a38e90c34d6,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndWapWmlc,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:8e06505a0569b96141795f4e5b85ae0e68173fa28e9a43908d9ab196df35e72e,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndWapWmlscriptc,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:a9b08450ed43ce344e2e67464671030610f7f9511e2088596e01c0cfe30a344a,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVndXara,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:5200657a35ed2d2efec01e8d4020fad6a570366a850251197cede102895dd709,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVocaltecMediaDesc,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:4fb02917fc0c524bf27c0948089f5b275ef92af183186af76d72c5034939388d,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationVocaltecMediaFile,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:71e6adf8db1ad58dc0aa459d8ec269955af7b5102a909eb41cfc4c37cf80da8d,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationWordperfect,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:507d47885db7da0e27cedf429f760841c267707ef831ae428dc4e30a37b4970c,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationWordperfect60,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:1c405c071d2f7b607003e225ef621a2f861fd513110a6c05598f4b807a1fb746,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationWordperfect61,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:3b790d51107ed2c400d9757bd72c76f65b4f52f6ab505929dcbd57ce29ddf2fb,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationX123,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:c80fc7686342267a85b1f6c93bf45d381005544166eb5fddb9678bfd3294c377,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXAim,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:2040b44c80e963a470657a6168c02efbabec8d8366f290c3d6533940b8fd4bc9,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXAuthorwareBin,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:264fccb3636ae08af40d6609f1649e8c6f35fd221ca81bfed9a15e2f134abbe1,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXAuthorwareMap,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:50f3e983885239a2ae5b9fdd386519139cdd43d1cae9fa974a96b50543750605,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXAuthorwareSeg,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:df06b6e7167a39c8c39d2a83bb7f5d2ee542b90703ccf8b151d6144b12a0a2ca,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXBcpio,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:5fbc8b517820c2dbddf15d4ed328ef944af9b85aa09f6494b64b3486a7b964d2,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXBinary,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:b28a1f4ad0019fde05e58c87ad9b022ce6985ce7033ea6f440385dd76329e1b3,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXBsh,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:379dfbb9d3c110b6ee3a2b1186ed303be76319c742943f3905f46d43840004c1,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXBytecodeElisp,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:116655d900d33b09f5a5a9360cde71204e13fc8bb2747e9db78e02f0ac711192,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXBytecodePython,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:1323ce2a0070ed3aa8aa725cc22dfaa5a64898fcbbc856f0d78128862de21ebf,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXBzip,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:13bd36e3f698eaec77c4c178bf6ba64c26a0a0cfec5e375bf6325656f2e3c482,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXBzip2,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:64a46d47120a498ddbf08ff88627135e4103cf42bc56d7decdf29e73019dfde3,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXCdf,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:6aa73463eb49d06bbebcae3daf2054f4ef4a8ecd598be07011cb2dfe3d3cec65,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXCdlink,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:91c6b7b35c71447c0c00165e457b760289814ed8bdf215cb13b0f3a4d35b5488,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXChat,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:9ac33fcdbf80b536497d19b4a7ac2c310f7b04c4f6a5fd1bef6a8e2d5e6d8009,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXCmuRaster,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:5ffc191c76dc782f859185ca50ed9f95ebf28ebf87f06d57710a0aa7c790eac8,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXCocoa,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:e0f1a18d41f37d5e26951e0be7d5a64864f46f060484c9254b7db185fed66328,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXCompress,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
hxc-stdlib-api-v1:09ec3eb7d8954810278f16630ea408f6aa69d252f27e74239008f85df5f1a174,haxe.io.Mime,haxe/io/Mime.hx,haxe.io.Mime,ApplicationXCompressed,field,no,haxe.io.Mime,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T04,E5.T12,planned-unsupported,,io-value-utilities,"Value-only enums, tables, and path algorithms should remain ordinary optimized Haxe-to-C code; platform filesystem meaning is owned separately."
